mfg_part_num,part_desc,e1_brand,unilog_brand,dib_brand,part_manuf,manufacturer_part_number,brand,product_type,size,quantity,understanding_status,confidence,manufacturer_canonical,manufacturer_id,manufacturer_match_status,manufacturer_match_method,manufacturer_confidence,brand_canonical,brand_id,brand_match_status,brand_match_method,brand_confidence,category_id,category_name,parent_category_id,parent_category_name,hierarchy_level,category_path,classification_status,classification_method,classification_confidence,extracted_attributes_json,attribute_extraction_status,attribute_extraction_method,attribute_confidence,attribute_validation_status
DPH32B,"DPH32B 2"" #3 Phillips Drive - Bit",,,Diablo,Freud Inc (2435),DPH32B,,,2 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BIT,Drive Bits,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Drive Bits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
DPH335B,"DPH335B 3-1/2"" #3 Phillips - Drive Bit",,,Diablo,Freud Inc (2435),DPH335B,,,3-1/2 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BIT,Drive Bits,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Drive Bits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
DSQ12B,"DSQ12B 2"" #1 Square Drive Bit",,,Diablo,Freud Inc (2435),DSQ12B,,,2 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BIT,Drive Bits,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Drive Bits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
DSQ22B,"DSQ22B 2"" #2 Square Drive Bit",,,Diablo,Freud Inc (2435),DSQ22B,,,2 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BIT,Drive Bits,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Drive Bits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
DSQ26B,"DSQ26B 6"" #2 Square Drive Bit",,,Diablo,Freud Inc (2435),DSQ26B,,,6 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BIT,Drive Bits,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Drive Bits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
DSQ32B,"DSQ32B 2"" #3 Square Drive Bit",,,Diablo,Freud Inc (2435),DSQ32B,,,2 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BIT,Drive Bits,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Drive Bits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
DT102B,"DT102B 2"" #10 Torx Drive Bit",,,Diablo,Freud Inc (2435),DT102B,,,2 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BIT,Drive Bits,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Drive Bits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
DT152B,"DT152B 2"" #15 Torx Drive Bit",,,Diablo,Freud Inc (2435),DT152B,,,2 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BIT,Drive Bits,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Drive Bits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
DT1535B,"DT1535B 3-1/2"" #15 Torx Drive - Bit",,,Diablo,Freud Inc (2435),DT1535B,,,3-1/2 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BIT,Drive Bits,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Drive Bits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
DT202B,"DT202B 2"" #20 Torx Drive Bit",,,Diablo,Freud Inc (2435),DT202B,,,2 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BIT,Drive Bits,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Drive Bits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
DT2035B,"DT2035B 3-1/2"" #20 Torx Drive - Bit",,,Diablo,Freud Inc (2435),DT2035B,,,3-1/2 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BIT,Drive Bits,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Drive Bits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
DT206B,"DT206B 6"" #20 Torx Drive Bit",,,Diablo,Freud Inc (2435),DT206B,,,6 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BIT,Drive Bits,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Drive Bits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
DT252B,"DT252B 2"" #25 Trox Drive Bit",,,Diablo,Freud Inc (2435),DT252B,,,2 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BIT,Drive Bits,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Drive Bits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
DT2535B,"DT2535B 3-1/4"" #25 Torx Drive - Bit",,,Diablo,Freud Inc (2435),DT2535B,,,3-1/4 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BIT,Drive Bits,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Drive Bits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
DT256B,"DT256B 6"" #25 Torx Drive Bit",,,Diablo,Freud Inc (2435),DT256B,,,6 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BIT,Drive Bits,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Drive Bits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
DT302B,"DT302B 2"" #30 Torx Drive Bit",,,Diablo,Freud Inc (2435),DT302B,,,2 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BIT,Drive Bits,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Drive Bits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
DT402B,"DT402B 2"" #40 Torx Drive Bit",,,Diablo,Freud Inc (2435),DT402B,,,2 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BIT,Drive Bits,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Drive Bits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
DDWSSB,DDWSSB #2 Drywall Screw Setter,,,Diablo,Freud Inc (2435),DDWSSB,,,,,partial,0.35,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
191V02-0,191V02-0 Makita #2 Phillips Bit 5pk,,,,Makita Usa Inc (5142),191V02-0,Makita,,,5.0,partial,0.65,Makita Usa Inc,5142,matched,normalized,0.95,Makita,BRD_MAKITA,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
XTS02Z,"XTS02Z Makita 18V 1/4"" Narrow Crown Stapler 18GA",,,,Makita Usa Inc (5142),XTS02Z,Makita,,1/4 in,,partial,0.7,Makita Usa Inc,5142,matched,normalized,0.95,Makita,BRD_MAKITA,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
DCF809D1,"DCF809D1 Dewalt Atomic 20V 1/4"" Impact Driver Kit",,,DEWALT,Black & Decker/dewlt (2585),DCF809D1,Dewalt,,1/4 in,,partial,0.7,Black & Decker/dewlt,2585,matched,normalized,0.95,DEWALT,BRD_DEWALT,matched,exact,1.0,PWR_DRILL_IMP,Impact Drivers & Nailers,PWR_DRILL,Drills & Drivers,3.0,Drills & Drivers > Impact Drivers & Nailers,classified,rule_keyword,0.9,{},none,none,0.0,invalid
2761-20,"2761-20 Milw M18 1/4"" Hex Hydraulic Driver",,,,Milwaukee Accessory (4031),2761-20,Milwaukee,,18 1/4 in,,partial,0.7,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,PWR_DRILL_IMP,Impact Drivers & Nailers,PWR_DRILL,Drills & Drivers,3.0,Drills & Drivers > Impact Drivers & Nailers,classified,rule_keyword,0.9,{},none,none,0.0,invalid
2761-22,2761-22 Milw M18 Surge Kit,,,,Milwaukee Accessory (4031),2761-22,Milwaukee,,,,partial,0.6,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
3450-20,3450-20 Milw M12 Impact Driver - Brushless Compact (Bare),,,,Milwaukee Accessory (4031),3450-20,Milwaukee,,,,partial,0.6,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,PWR_DRILL_IMP,Impact Drivers & Nailers,PWR_DRILL,Drills & Drivers,3.0,Drills & Drivers > Impact Drivers & Nailers,classified,rule_keyword,0.9,{},none,none,0.0,invalid
KPTDV025A,KPTDV025A Kreg 20V Ionic Compact Impact Driver,,,,Kreg Tool Company (KRETO),KPTDV025A,Kreg,,,,partial,0.6,Kreg Tool Company,KRETO,matched,normalized,0.95,Kreg,BRD_KREG,matched,exact,1.0,PWR_DRILL_IMP,Impact Drivers & Nailers,PWR_DRILL,Drills & Drivers,3.0,Drills & Drivers > Impact Drivers & Nailers,classified,rule_keyword,0.9,{},none,none,0.0,invalid
3048-20,"3048-20 Milw M12 1/4"" Impact Wrench w/Friction Ring",,,,Milwaukee Accessory (4031),3048-20,Milwaukee,,12 1/4 in,,partial,0.7,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
3049-20,"3049-20 Milw M12 3/8"" Impact Wrench w/Friction Ring",,,,Milwaukee Accessory (4031),3049-20,Milwaukee,,12 3/8 in,,partial,0.7,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
2563-20,"2563-20 Milw M12 Stubby 1/2"" Impact Wrench",,,,Milwaukee Accessory (4031),2563-20,Milwaukee,,1/2 in,,partial,0.7,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
DCF961B,"Dewalt DCF961B 20V 1/2"" Impact - Bare Tool",,,DEWALT,Black & Decker/dewlt (2585),Dewalt,Dewalt,,1/2 in,,partial,0.7,Black & Decker/dewlt,2585,matched,normalized,0.95,DEWALT,BRD_DEWALT,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
DCF964B,"DCF964B Dewalt 20V 3/4"" Impact - Wrench (Bare)",,,DEWALT,Black & Decker/dewlt (2585),DCF964B,Dewalt,,3/4 in,,partial,0.7,Black & Decker/dewlt,2585,matched,normalized,0.95,DEWALT,BRD_DEWALT,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
2563P-20,"2563P-20 Milw M12 1/2"" Stubby - Impact Wrench w/Pin Detent",,,,Milwaukee Accessory (4031),2563P-20,Milwaukee,,12 1/2 in,,partial,0.7,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
DCF921P2,DCF921P2 Dewalt 20V 1/2 Impact,,,,Black & Decker/dewlt (2585),DCF921P2,Dewalt,,,,partial,0.6,Black & Decker/dewlt,2585,matched,normalized,0.95,DEWALT,BRD_DEWALT,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
XLT03Z,"XLT03Z Makita 3/8"" 18V Angle Impact",,,,Makita Usa Inc (5142),XLT03Z,Makita,,3/8 in,,partial,0.7,Makita Usa Inc,5142,matched,normalized,0.95,Makita,BRD_MAKITA,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
XLT04Z,"XLT04Z Makita 1/4"" 18V Angle Impact",,,,Makita Usa Inc (5142),XLT04Z,Makita,,1/4 in,,partial,0.7,Makita Usa Inc,5142,matched,normalized,0.95,Makita,BRD_MAKITA,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
XLT05Z,"XLT05Z Makita 1/2"" 18V Angle Impact",,,,Makita Usa Inc (5142),XLT05Z,Makita,,1/2 in,,partial,0.7,Makita Usa Inc,5142,matched,normalized,0.95,Makita,BRD_MAKITA,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
DCF510B,Dewalt DCF510B 20V Rachet - Interchangeable Anvil,,,DEWALT,Black & Decker/dewlt (2585),Dewalt,Dewalt,,,,partial,0.6,Black & Decker/dewlt,2585,matched,normalized,0.95,DEWALT,BRD_DEWALT,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
3052-20,"3052-20 Milw M12 Fuel 1/4"" Rachet",,,,Milwaukee Accessory (4031),3052-20,Milwaukee,,1/4 in,,partial,0.7,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
3054-20,"3054-20 Milw M12 1/2"" Ratchet (Bare)",,,,Milwaukee Accessory (4031),3054-20,Milwaukee,,12 1/2 in,,partial,0.7,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
DCF513EB,"DCF513EB Dewalt 3/8"" Open Head Rachet",,,,Black & Decker/dewlt (2585),DCF513EB,Dewalt,,3/8 in,,partial,0.7,Black & Decker/dewlt,2585,matched,normalized,0.95,DEWALT,BRD_DEWALT,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
XVP01Z,"XVP01Z Makita 18V 3"" Polisher/ 2"" Sander",,,,Makita Usa Inc (5142),XVP01Z,Makita,,3 in,,partial,0.7,Makita Usa Inc,5142,matched,normalized,0.95,Makita,BRD_MAKITA,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
DCM200B,DCM200B Dewalt 1/2in x 18in - Band File,,,DEWALT,Black & Decker/dewlt (2585),DCM200B,Dewalt,,1/2 in x 18 in,,partial,0.7,Black & Decker/dewlt,2585,matched,normalized,0.95,DEWALT,BRD_DEWALT,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
DCG410B,"DCG410B Dewalt 20V 4-1/2""-5"" - Angle Grinder (Bare)",,,DEWALT,Black & Decker/dewlt (2585),DCG410B,Dewalt,,4-1/2 in,,partial,0.7,Black & Decker/dewlt,2585,matched,normalized,0.95,DEWALT,BRD_DEWALT,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
DCG460B,"DCG460B Dewalt 60V Grinder - 7-9""",,,DEWALT,Black & Decker/dewlt (2585),DCG460B,Dewalt,,9 in,,partial,0.7,Black & Decker/dewlt,2585,matched,normalized,0.95,DEWALT,BRD_DEWALT,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
DCG402B,"DCG402B Dewalt 20V 4.5"" Angle Grinder (Bare)",,,,Black & Decker/dewlt (2585),DCG402B,Dewalt,,4.5 in,,partial,0.7,Black & Decker/dewlt,2585,matched,normalized,0.95,DEWALT,BRD_DEWALT,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
3485-20,"3485-20 Milw M12 1/4"" Right Angle Die Grinder",,,,Milwaukee Accessory (4031),3485-20,Milwaukee,,12 1/4 in,,partial,0.7,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,ABR_DISC_GRIND,Grinding Wheels,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Grinding Wheels,classified,candidate_match,0.88,"{""diameter"": {""value"": ""12 1/4 in"", ""confidence"": 1.0, ""evidence"": ""12 1/4 in"", ""method"": ""rule""}}",partial,rule,1.0,partial
DCG420B,DCG420B Dewalt 20V Die Grinder (Bare),,,,Black & Decker/dewlt (2585),DCG420B,Dewalt,,,,partial,0.6,Black & Decker/dewlt,2585,matched,normalized,0.95,DEWALT,BRD_DEWALT,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
DCG422B,DCG422B Dewalt 20V Right Angle Die Grinder (Bare),,,,Black & Decker/dewlt (2585),DCG422B,Dewalt,,,,partial,0.6,Black & Decker/dewlt,2585,matched,normalized,0.95,DEWALT,BRD_DEWALT,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
924422,924422 Mafell Carpentry - Planing Machine ZH 320 Ec 120V,,,,-,924422,,,,,partial,0.35,,,unmatched,none,0.0,,,unmatched,none,0.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
DCW620B,DCW620B Dewalt 20V Plunge - Router,,,,Black & Decker/dewlt (2585),DCW620B,Dewalt,,,,partial,0.6,Black & Decker/dewlt,2585,matched,normalized,0.95,DEWALT,BRD_DEWALT,matched,exact,1.0,BLD_LUMBER,Lumber & Structural Panels,BLD,"Building, Decking & Railing Materials",2.0,"Building, Decking & Railing Materials > Lumber & Structural Panels",classified,candidate_match,0.88,{},none,none,0.0,invalid
2535-20,"2535-20 Milw 3"" Orbit Sander - M12",,,,Milwaukee Accessory (4031),2535-20,Milwaukee,,3 in,,partial,0.7,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,PWR_ACC,Tool Accessories & Attachments,PWR,Power Tools & Equipment,2.0,Power Tools & Equipment > Tool Accessories & Attachments,classified,candidate_match,0.88,{},none,none,0.0,invalid
2837-20,"2837-20 Milw M18 5"" Sander - Orbital (Bare)",,,Milwaukee,Milwaukee Accessory (4031),2837-20,Milwaukee,,5 in,,partial,0.7,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,PWR_ACC,Tool Accessories & Attachments,PWR,Power Tools & Equipment,2.0,Power Tools & Equipment > Tool Accessories & Attachments,classified,candidate_match,0.88,{},none,none,0.0,invalid
577728,577728 Festool Cordless Sander - ETSC 2 150 I-Plus,,,,Festool USA (FESTO),577728,Festool,,,,partial,0.6,Festool USA,FESTO,matched,normalized,0.95,Festool,BRD_FESTOOL,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
577738,577738 Festool Cordless Sander - ETSC 2 125 I-Plus,,,,Festool USA (FESTO),577738,Festool,,,,partial,0.6,Festool USA,FESTO,matched,normalized,0.95,Festool,BRD_FESTOOL,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
KPTRS500A,"KPTRS500A Kreg 20V Ionic 5"" Random Orbit Sander",,,,Kreg Tool Company (KRETO),KPTRS500A,Kreg,,5 in,,partial,0.7,Kreg Tool Company,KRETO,matched,normalized,0.95,Kreg,BRD_KREG,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
24-35M-320,"24-35M-320 Iridium Grip - 3.2"" x 5.2"" Grip",,,,Mirka Abrasives Inc (MIRUS),24-35M-320,,,3.2 in x 5.2 in,,partial,0.45,Mirka Abrasives Inc,MIRUS,matched,normalized,0.95,,,unmatched,none,0.0,ABR,Abrasives & Cutting Accessories,,,1.0,Abrasives & Cutting Accessories,classified,candidate_match,0.88,"{""diameter"": {""value"": ""3.2 in"", ""confidence"": 0.98, ""evidence"": ""3.2 in"", ""method"": ""rule""}}",partial,rule,0.98,partial
9A-129-120,9A-129-120 Abranet 3x4 - 50 Sheets/Box,,,,Mirka Abrasives Inc (MIRUS),9A-129-120,Abranet,Abrasive Disc,,,success,0.85,Mirka Abrasives Inc,MIRUS,matched,normalized,0.95,Abranet,BRD_ABRANET,matched,exact,1.0,ABR_DISC_GEN,Abrasive Sanding Discs,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Abrasive Sanding Discs,classified,rule_exact,1.0,{},none,none,0.0,invalid
578800,578800 Festool 80x133 M GR PRO/10,,,,Festool USA (FESTO),578800,Festool,,,,partial,0.6,Festool USA,FESTO,matched,normalized,0.95,Festool,BRD_FESTOOL,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
578801,578801 Festool 80x133 F GR PRO/10,,,,Festool USA (FESTO),578801,Festool,,,,partial,0.6,Festool USA,FESTO,matched,normalized,0.95,Festool,BRD_FESTOOL,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
578802,578802 Festool 80x133 S GR PRO/10,,,,Festool USA (FESTO),578802,Festool,,,,partial,0.6,Festool USA,FESTO,matched,normalized,0.95,Festool,BRD_FESTOOL,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
578808,578808 Festool 3x4 M GR PRO/10,,,,Festool USA (FESTO),578808,Festool,,,,partial,0.6,Festool USA,FESTO,matched,normalized,0.95,Festool,BRD_FESTOOL,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
578809,578809 Festool 3x4 F GR PRO/10,,,,Festool USA (FESTO),578809,Festool,,,,partial,0.6,Festool USA,FESTO,matched,normalized,0.95,Festool,BRD_FESTOOL,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
578810,578810 Festool 3x4 S GR PRO/10,,,,Festool USA (FESTO),578810,Festool,,,,partial,0.6,Festool USA,FESTO,matched,normalized,0.95,Festool,BRD_FESTOOL,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
578811,578811 Festool 3x4 GR PRO/10-Set,,,,Festool USA (FESTO),578811,Festool,,,,partial,0.6,Festool USA,FESTO,matched,normalized,0.95,Festool,BRD_FESTOOL,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
578192,578192 Festool D 150 GR SYS - Systainer Abrasive Set,,,,Festool USA (FESTO),578192,Festool,,,,partial,0.6,Festool USA,FESTO,matched,normalized,0.95,Festool,BRD_FESTOOL,matched,exact,1.0,ABR_BELT,Abrasive Belts,ABR,Abrasives & Cutting Accessories,2.0,Abrasives & Cutting Accessories > Abrasive Belts,classified,candidate_match,0.88,{},none,none,0.0,invalid
578806,578806 Festool Delta S GR PRO/10,,,,Festool USA (FESTO),578806,Festool,,,,partial,0.6,Festool USA,FESTO,matched,normalized,0.95,Festool,BRD_FESTOOL,matched,exact,1.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
D0860X,"D0860X Diablo 8-1/4"" 60 Tooth - Fine Finish Saw Blade",,,,Freud Inc (2435),D0860X,Diablo,,8-1/4 in,,partial,0.7,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,exact,1.0,PWR_ACC_BLADE,Saw & Tile Blades,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Saw & Tile Blades,classified,rule_keyword,0.94,{},none,none,0.0,invalid
48-40-0740,48-40-0740 Milw 7-1/4in. 24T - Framing Circ Saw Blade,,,Milwaukee,Milwaukee Accessory (4031),48-40-0740,Milwaukee,Circular Saw,7-1/4 in,,success,0.95,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,PWR_SAW_CIRC,Circular Saws & Kits,PWR_SAW,Power Saws,3.0,Power Saws > Circular Saws & Kits,classified,rule_exact,1.0,{},none,none,0.0,invalid
48-41-0740,48-41-0740 Milw7-1/4 24TFrming - Blade,,,,Milwaukee Accessory (4031),48-41-0740,,,,,partial,0.35,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,normalized,0.9,PWR_ACC_BLADE,Saw & Tile Blades,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Saw & Tile Blades,classified,rule_keyword,0.94,{},none,none,0.0,invalid
A-96095,"A-96095 Makita 5-7/8"" 32T Saw Blade",,,,Makita Usa Inc (5142),A-96095,Makita,,5-7/8 in,,partial,0.7,Makita Usa Inc,5142,matched,normalized,0.95,Makita,BRD_MAKITA,matched,exact,1.0,PWR_ACC_BLADE,Saw & Tile Blades,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Saw & Tile Blades,classified,rule_keyword,0.94,{},none,none,0.0,invalid
D0760UX,"D0760UX Diablo 7-1/4"" 60T Circ - Saw Blade",,,Diablo,Freud Inc (2435),D0760UX,Diablo,,7-1/4 in,,partial,0.7,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,exact,1.0,PWR_SAW_CIRC,Circular Saws & Kits,PWR_SAW,Power Saws,3.0,Power Saws > Circular Saws & Kits,classified,rule_keyword,0.94,{},none,none,0.0,invalid
230.312.08,230.312.08 CMT Locked Dado Pro Set,,,,CMT USA Inc (CMTUS),230.312.08,,,,,partial,0.35,CMT USA Inc,CMTUS,matched,normalized,0.95,,,unmatched,none,0.0,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid
D0708LF,"D0708LF Saw Blade 7-1/4""x8 - Laminate & Wood Flooring",,,,Freud Inc (2435),D0708LF,,,7-1/4 in x 8 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BLADE,Saw & Tile Blades,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Saw & Tile Blades,classified,rule_keyword,0.94,{},none,none,0.0,invalid
D1012LF,"D1012LF Saw Blade 10""x12Teeth - Laminate & Wood Flooring",,,,Freud Inc (2435),D1012LF,,,10 in,,partial,0.45,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,normalized,0.9,PWR_ACC_BLADE,Saw & Tile Blades,PWR_ACC,Tool Accessories & Attachments,3.0,Tool Accessories & Attachments > Saw & Tile Blades,classified,rule_keyword,0.94,{},none,none,0.0,invalid
